Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Wojtek Wolski,LW,wolskwo01,0,848,21.0,64.0,15.8,26.4,42.2,3.0,17.4,4.32,12.2,3.4,0.2,3.2,20.0,6.2,0.2,139.2,13.4
Blake Wheeler,RW,wheelbl01,0,849,22.5,81.5,19.5,22.0,41.5,16.0,49.5,5.05,15.0,3.0,1.5,2.5,17.5,3.5,1.0,154.5,12.65
John Zeiler,RW,zeilejo01,1,850,25.0,28.666666666666668,0.3333333333333333,1.3333333333333333,1.6666666666666667,-3.3333333333333335,29.0,-0.3,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,11.0,2.766666666666667
Tyler Wright,C,wrighty01,1,852,32.0,43.0,2.0,6.0,8.0,-1.0,51.0,0.1,2.0,0.0,0.0,1.0,6.0,0.0,0.0,43.0,4.7
Mikhail Yakubov,C,yakubmi01,1,853,23.0,23.0,1.0,3.0,4.0,-1.0,12.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,27.0,3.7
Alexei Yashin,C,yashial01,0,854,32.5,70.0,23.0,35.0,58.0,-4.0,56.0,5.6,15.5,7.5,0.0,2.5,16.0,19.0,0.0,228.0,10.0
Stephane Yelle,C,yellest01,1,855,33.0,70.2,5.6,10.4,16.0,2.2,32.8,0.72,4.2,0.6,0.8,0.8,9.0,0.6,0.8,64.2,9.459999999999999
Colin Wilson,C,wilsoco01,1,857,20.0,35.0,8.0,7.0,15.0,-2.0,7.0,1.5,7.0,1.0,0.0,3.0,5.0,2.0,0.0,58.0,13.8
Mike York,LW,yorkmi01,1,857,29.5,51.25,7.25,14.5,21.75,-8.75,14.0,1.225,4.5,2.5,0.25,1.25,9.0,5.25,0.25,79.75,6.875
Scott Young,RW,youngsc01,0,858,38.0,79.0,18.0,31.0,49.0,-32.0,52.0,3.2,8.0,10.0,0.0,1.0,8.0,23.0,0.0,284.0,6.3
Steve Yzerman*,C,yzermst01,0,859,40.0,61.0,14.0,20.0,34.0,8.0,18.0,3.6,10.0,4.0,0.0,3.0,13.0,7.0,0.0,86.0,16.3
Richard Zednik,RW,zedniri01,1,861,31.5,58.25,13.75,13.75,27.5,-2.75,38.75,2.5,9.75,4.0,0.0,3.5,9.75,3.75,0.25,134.25,10.025
Landon Wilson,RW,wilsola02,1,862,33.0,27.0,2.0,6.0,8.0,5.0,21.0,0.8,2.0,0.0,0.0,0.0,6.0,0.0,0.0,34.0,5.9
Henrik Zetterberg,LW,zettehe01,0,862,27.0,73.2,33.8,43.8,77.6,22.0,32.4,9.819999999999999,21.0,11.8,1.0,7.4,25.6,17.6,0.6,294.0,11.7
Alex Zhamnov,C,zhamnal01,1,863,35.0,24.0,1.0,9.0,10.0,-4.0,30.0,0.2,1.0,0.0,0.0,1.0,5.0,4.0,0.0,37.0,2.7
Nikolai Zherdev,RW,zherdni01,0,864,22.5,77.0,21.5,29.75,51.25,-8.75,37.25,5.125,15.25,6.0,0.25,2.0,18.5,10.75,0.5,207.75,10.175
Mike Zigomanis,C,zigommi01,1,867,26.5,38.25,4.75,3.5,8.25,-4.0,20.75,0.3,4.0,0.5,0.25,0.0,3.25,0.25,0.0,54.25,7.55
James Wright,C,wrighja02,1,868,19.0,48.0,2.0,3.0,5.0,-9.0,18.0,-0.6,2.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,8.0
Dainius Zubrus,RW,zubruda01,0,869,29.0,73.0,17.0,27.4,44.4,-0.8,56.2,4.12,11.2,5.8,0.0,3.6,18.4,8.4,0.6,136.6,12.239999999999998
Brandon Yip,RW,yipbr01,1,872,24.0,32.0,11.0,8.0,19.0,5.0,22.0,2.5,7.0,4.0,0.0,2.0,7.0,1.0,0.0,65.0,16.9
Vladimir Zharkov,RW,zharkvl01,1,877,22.0,40.0,0.0,10.0,10.0,2.0,8.0,0.5,0.0,0.0,0.0,0.0,8.0,2.0,0.0,54.0,0.0
